Address,Content Type,Status Code,Indexability,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,H1-1,H1-1 Length,H1-2,H1-2 Length,Word Count,Sentence Count,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Response Time,H1-1 Length Length,H1-2 Length Length,Meta Description 1 Length Length,Meta Description 1 Pixel Width Length,Title 1 Length Length,Title 1 Pixel Width Length
https://www.dickblick.com/categories/painting/acrylic-paint/,text/html; charset=utf-8,200,Indexable,Acrylic Paint | BLICK Art Materials,35,297,"Shop hundreds of acrylic paints at Blick. From heavy body acrylic paint to student-grade, plus fluid acrylics, acrylic craft paint, and acrylic gouache.",152,903,Acrylic Paint,13,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,3257,886.0,593578,105214,3257,886.0,3.676,1.15,176,97,0,11,6,0,2.588,2,2,3,3,2,3
https://www.officedepot.com/b/acrylic-and-tempera-paints/N-639162,text/html,200,Indexable,Site Maintenance,16,155,"Bradley Hospital, the nation’s first psychiatric hospital for children, presents Parenting Matters.",99,0,"We are sorry, but Office Depot is currently not available in your country. Please contact the site administrator Reference Code: 1",130,RAISING A CHILD WITH ANXIETY OR OCD?,36,18,2.0,1169,698,18,2.0,9.0,0.0,0,0,0,0,0,0,2.378,3,2,2,1,2,3
https://art.royalbrush.com/art-materials/acrylic-paints,text/html; charset=UTF-8,200,Indexable,Acrylic Paints | Royal & Langnickel - Art,41,342,"Royal & Langnickel's acrylic paints are the next generation of acrylic colors. The colors remain bright, intense, and permanent when they have dried.",149,909,Acrylic Paints,14,Need help?,10,846,425.0,78212,9760,846,425.0,1.991,1.15,118,69,0,10,6,0,1.372,2,2,3,3,2,3
https://www.art-is-fun.com/toxicity-of-acrylic-paint,text/html;charset=utf-8,200,Indexable,Toxicity of Acrylic Paint — Art is Fun,38,317,"I want to try acrylics but have read that the paints themselves are toxic. 
Is this true?",90,515,Art is Fun,10,Toxicity of Acrylic Paint?,26,480,80.0,87965,17131,480,80.0,6.0,0.0,39,23,0,15,11,0,0.802,2,2,2,3,2,3
https://www.cassart.co.uk/paint/acrylic,text/html; charset=UTF-8,200,Indexable,Acrylic | Paint | Cass Art,26,209,"Cass Art's acrylic paint range for artists includes professional and studio-quality acrylic supplies from brands such as Winsor & Newton, and Daler Rowney.",155,958,ACRYLIC PAINTING,16,Mathematics,11,137,26.0,550924,73863,137,26.0,5.269,1.15,463,293,0,12,7,0,1.521,2,2,3,3,2,3
https://www.montmarte.com/blogs/tips-techniques/10-tips-for-how-to-dispose-of-acrylic-paint-thoughtfully,text/html; charset=utf-8,200,Indexable,"10 tips for how to dispose of acrylic paint thoughtfully
– Mont Marte Global",76,661,"Though it can be hard at times, it’s never too late to start protecting our environment. But how can we care and create at the same time? When it comes to acrylic painting, there are ways to paint more sustainably, keeping our planet in mind, so here are 10 tips on how to dispose of acrylic paint thoughtfully. 1. Never",320,1946,what students are saying,24,Mathematics,11,1178,159.0,675339,107310,1178,159.0,7.409,1.15,40,32,0,12,12,0,0.623,2,2,3,4,2,3
https://nancyreyner.com/2010/10/12/is-using-water-with-acrylic-good-or-bad/,text/html; charset=UTF-8,200,Indexable,Acrylic Painting Tips: When To Use & Not Use Water,50,457,"Uncover the myths and truths about using water with acrylic paints. Discover techniques, tips and so much more in our guide, Acrylic Revolution. Understand wh",158,993,Is Using Water with Acrylic – Good or Bad?,42,19 Comments,11,2561,397.0,254326,46537,2561,397.0,6.451,1.15,66,25,0,19,16,0,1.577,2,2,3,3,2,3
https://pattimollica.com/blog/keeping-acrylic-paints-wet,text/html;charset=utf-8,200,Indexable,Keeping Acrylic Paints Wet — Paintings By Patti Mollica,55,487,"Are you learning calligraphy, a hand lettering beginner, but don't know where to start? This faux calligraphy or fauxligraphy basics tutorial is for you!",153,0,Paintings By Patti Mollica,26,Keeping Acrylic Paints Wet,26,728,105.0,73537,17056,728,105.0,6.933,1.15,39,18,0,9,8,0,1.267,2,2,3,1,2,3
https://novacolorpaint.com/,text/html; charset=utf-8,200,Indexable,Buy High Quality Acrylic Paint for Artists | Nova Color,55,465,Nova Color offers affordable high quality acrylic paint manufactured in the USA and ideal for traditional & contemporary artists. Browse 80 brilliant colors!,157,946,Explore 92 Brilliant Colors of Professional Acrylic Paint,57,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,1100,387.0,534830,79557,1100,387.0,2.842,1.15,264,92,0,15,5,0,0.73,2,2,3,3,2,3
https://acrylicdiva.com/acrylicdivablog/2016/07/the-true-story-of-how-to-clean-your.html,text/html;charset=utf-8,200,Indexable,The True Story of How to Clean Your Acrylic Paint Brushes  — Acrylic Diva,73,643,A shrunken crew-neck sweatshirt in three views with chevron pieced colorblocking in sizes 0 - 30,96,0,The True Story of How to Clean Your Acrylic Paint Brushes,57,Naive implemantation of the backward pass through the BatchNorm-Layer,69,1255,214.0,153337,30768,1255,214.0,5.864,1.15,70,39,0,33,14,0,1.611,2,2,2,1,2,3
https://www.greenstuffworld.com/en/122-acrylic-paints,text/html; charset=utf-8,200,Indexable,Acrylic Paints | Water based acrylic paint - GSW,48,415,"Water based acrylic paints, acrylic colors for model making and figurine painting. Buy the best acrylic paints at the best price at Green Stuff World.",150,901,Acrylic Paints,14,Acrylic paints for modeling,27,6987,1725.0,380095,63071,6987,1725.0,4.05,1.15,1135,538,0,11,11,0,1.617,2,2,3,3,2,3
https://campfireseattle.org/blog/diy-acrylic-tie-dye/,text/html; charset=UTF-8,200,Indexable,DIY: Acrylic Tie-Dye – Camp Fire Central Puget Sound,52,472,"I have this maple rocker, having sat in front of the stove for a month or so it has dried out and a back leg joint loosened up. It is not a terribly old rocker 60’s-80’s vintage, so presumably not hide glue. I don't want to use gorilla glue because it foams and expands, i am contemplating epoxy w...",300,0,DIY: Acrylic Tie-Dye,20,Subscribe to RSS,16,1146,176.0,162456,46329,1146,176.0,6.511,1.15,80,57,0,6,5,0,1.989,2,2,3,1,2,3
https://www.staedtler.com/intl/en/products/products-for-artists/acrylic-paints-watercolour-paints/,text/html; charset=utf-8,200,Indexable,Acrylic paints & watercolour paints | STAEDTLER,47,429,"STAEDTLER products for writing, drawing, colouring and modelling are helpful tools for promoting the flow of creative thoughts. Discover STAEDTLER products!",156,991,Acrylic paints & watercolour paints,35,Subscribe to RSS,16,520,144.0,147230,32642,520,144.0,3.611,1.15,190,107,0,8,8,0,1.236,2,2,3,3,2,3
https://www.skillshare.com/en/blog/how-to-paint-with-acrylics-a-step-by-step-guide/,text/html; charset=utf-8,200,Indexable,How to Paint with Acrylics: A Step-by-Step Guide | Skillshare Blog,66,571,"Master the art of acrylics with guidance on color mixing, texture techniques, and essential supplies—perfect for beginners looking to bring their canvas to life.",161,971,How to Paint with Acrylics: A Step-by-Step Guide,48,Updated US and Canadian Normalization Factors for TRACI 2.1,59,2901,381.0,187968,31554,2901,381.0,7.614,1.15,36,26,0,16,12,0,0.78,2,2,3,3,2,3
https://themarshallgallery.com/post/4966-is-oil-or-acrylic-paint-better-for-canvas,text/html; charset=utf-8,200,Indexable,Is Oil Or Acrylic Paint Better For Canvas? | The Marshall Gallery,65,550,"Choosing which paint to use on a canvas can be difficult. Acrylics dry faster, but they are water-soluble and may not last as long. Oil paints take longer to dry, but once they do, they are very durable. This article will help you decide whether oil or acrylic is the best option for your canvas.",296,1757,Is Oil Or Acrylic Paint Better For Canvas?,42,99 Bottles of OOP - 2nd Edition,31,1114,164.0,228975,42331,1114,164.0,6.793,1.15,43,19,0,11,9,0,1.359,2,2,3,4,2,3
https://visualartspassage.com/blog/best-acrylic-paints/,text/html; charset=UTF-8,200,Indexable,Finding The Best Acrylic Paints With Cassandra Kim,50,459,Cassandra Kim rounded up some of the most popular acrylic paint sets to put them to the test and determine the best buy for most artists.,137,857,A Roundup to Find the Best Acrylic Paints,41,Working with Normalization Rules,32,2281,340.0,211274,47486,2281,340.0,6.709,1.15,35,26,0,4,4,0,2.535,2,2,3,3,2,3
https://www.ettavee.com/blog/how-to-mix-purple-with-acrylic-paint,text/html;charset=utf-8,200,Indexable,How to Mix Vibrant Purple With Acrylic Paint — EttaVee,54,485,"Mixing purple is one of the trickiest acrylic paint mixing colors to get 
right. Oftentimes when you mix purple from red and blue, it can turn out 
looking quite dull. But with a few small tweaks, you can stop mixing muddy 
purple and start creating a vibrant masterpiece!",275,1628,How to Mix Vibrant Purple With Acrylic Paint,44,Turquoise Blue,14,1006,132.0,130230,23059,1006,132.0,7.621,1.15,38,26,0,24,18,0,0.921,2,2,3,4,2,3
https://www.artbeatbox.com/blog/acrylic-paint-on-fabric-and-clothing,text/html;charset=utf-8,200,Indexable,Can you Use Acrylic Paint on Fabric and Clothing? — Studio Art Beat,67,598,"Learn how to use acrylic paint on fabric and clothing, plus tips and tricks 
for achieving vibrant, long-lasting designs and unique fashion statements.",152,909,Can You Use Acrylic Paint On Fabric And Clothing?,49,2024–25 Ski Passport grades 3–6,31,1532,234.0,164702,29650,1532,234.0,6.547,1.15,63,23,0,21,6,0,0.918,2,2,3,3,2,3
https://www.faa.gov/hazmat/packsafe/paints-solvents,text/html; charset=UTF-8,200,Indexable,PackSafe - Paints and Solvents | Federal Aviation Administration,64,567,"Flammable Thinners, turpentine, MEK, denatured alcohol, acetone, resins, lacquers, varnishes, stains Most paints and paint-related solvents are regulated as flammable liquids and are forbidden in carry-on or checked baggage.",224,1391,USA Banner,10,In This Section,15,375,58.0,76695,14855,375,58.0,6.466,1.15,169,157,0,15,15,0,1.72,2,2,3,4,2,3
https://www.daler-rowney.com/system3-acrylic-paint/,text/html,200,Indexable,System3 Acrylic Paint | Acrylics | Daler-Rowney,47,412,"Daler-Rowney System3 Acrylics are versatile water-based colours made from high quality pigments. System3 Acrylic colours are lightfast, permanent, opaque, flexible and quick drying, making them suitable for applications on multiple surfaces both indoor and outdoor.",265,1656,System3 Acrylic Paint,21,Related Products,16,1179,339.0,115571,16640,1179,339.0,3.478,1.15,361,221,0,8,8,0,1.783,2,2,3,4,2,3
https://irenedumateachesart.com/acrylic-vs-oil-paints/,text/html; charset=UTF-8,200,Indexable,Acrylic vs oil paints: Which is better for beginners? - Irene Duma Teaches Art,78,671,"Acrylic vs oil paints. If you're a beginner artist, read this article to learn about the differences between the two and which is best for ...",142,822,Acrylic vs oil paints: Which is better for beginners?,53,Mathematics,11,3348,478.0,156253,38876,3348,478.0,7.004,1.15,65,28,0,11,11,0,6.654,2,2,3,3,2,3
https://food52.com/blog/25561-diy-terracotta-effect-paint,text/html; charset=utf-8,200,Indexable,DIY Terracotta Paint Hack - How to Upcycle Old Vases,52,475,"A nifty little trick, via TikTok, to turn mismatched glass, plastic, and ceramic vessels into textural “terracotta” pieces, using just baking soda and paint.",157,922,"The DIY Terracotta Paint Hack That We Can’t Stop, Won’t Stop",60,Get the best deal of the year. Over 50% off.,44,1090,184.0,221337,49060,1090,184.0,5.924,0.0,76,45,0,18,11,0,2.179,2,2,3,3,2,3
https://mindfulartstudio.com/why-im-obsessed-with-high-flow-acrylic-paint/,text/html; charset=UTF-8,200,Indexable,Why I'm Obsessed with High Flow Acrylic Paint | Mindful Art Studio®,67,604,You don’t mention where the chair came apart. But here’s a general process I use when repairing a chair. I do this professionally so I can’t have my work end up causing an injury. All loose joints need to be cleaned of all residual glue. This mean...,250,0,Why I’m Obsessed with High Flow Acrylic Paint,45,11 Comments,11,1339,239.0,368539,78248,1339,239.0,5.603,1.15,54,28,0,23,22,0,1.723,2,2,3,1,2,3
https://pmc.ncbi.nlm.nih.gov/articles/PMC8488938/,text/html; charset=utf-8,200,Indexable,Acrylic Paints: An Atomistic View of Polymer Structure and Effects of Environmental Pollutants - PMC,100,893,Most of the artwork and cultural heritage objects are stored in museums under conditions that are difficult to monitor. While advanced technologies aim to control and prevent the degradation of cultural heritage objects in line with preventive ...,247,1505,Acrylic Paints: An Atomistic View of Polymer Structure and Effects of Environmental Pollutants,94,Meet Mario Ferruzzi CALS New Dean,33,10901,2480.0,240403,55092,10901,2480.0,4.396,1.15,223,65,0,194,160,0,0.618,2,2,3,4,3,3
https://www.muuto.com/product/cover-side-chair--p14816/p14816/,text/html; charset=utf-8,200,Indexable,Cover Side Chair | A contemporary take on the wooden chair,58,531,"Referencing the values of forward-thinking craftsmanship and Scandinavian materiality, the Cover Side Chair is an elegant perspective on the timeless wooden chair.",163,1016,Related Products,16,Trending Songs,14,1394,325.0,221754,34567,1394,325.0,4.289,1.14,124,107,0,7,7,0,2.104,2,2,3,4,2,3
https://www.vintagepaintandmore.com/2017/08/upholstering-wood-chair-seat.html,text/html; charset=UTF-8,200,Indexable,"Upholstering a Wood Chair Seat | Vintage, Paint and more...",59,522,Old dining room chairs renewed by adding padding and fabric to the wooden chair seats to make a modern vintage look.,116,742,Christmas Song Lyrics,21,Meet Mario Ferruzzi CALS New Dean,33,1246,221.0,101744,24718,1246,221.0,5.638,1.14,41,33,0,42,40,0,1.255,2,2,3,3,2,3
https://startathomedecor.com/turn-upholstered-dining-chair-seats/,text/html; charset=UTF-8,200,Indexable,DIY Wood Seat Replacement for Dining Chair - Start at Home Decor,64,590,Take your outdated or damaged chair upholstery and turn that upholstered dining chair seat into something timeless with wood!,125,793,DIY Wood Seat Replacement for Dining Chair,42,Mathematics,11,1684,283.0,215472,43088,1684,283.0,5.951,1.14,68,24,0,10,6,0,0.605,2,2,3,3,2,3
https://nookipedia.com/wiki/Item:Wooden_chair_(New_Horizons),text/html; charset=UTF-8,200,Indexable,Wooden chair (New Horizons) - Animal Crossing Wiki - Nookipedia,63,581,The wooden chair is a customizable houseware furniture item in Animal Crossing: New Horizons. It is part of the Wooden Series. The player is able to sit on this...,163,999,Wooden chair (New Horizons),27,Choose a Location,17,1348,495.0,110212,23541,1348,495.0,2.723,1.14,413,366,0,10,8,0,2.55,2,2,3,3,2,3
https://adventuresinmakery.com/2020/11/21/wooden-chair-upgrade/,text/html; charset=UTF-8,200,Indexable,Wooden Chair Upgrade – Adventures in Makery,43,419,"By Alexander Petkov Have you noticed how the same cliche questions always get asked at job interviews — over and over again? I’m sure you know what I mean. For example: Where do you see yourself in five years? or, even worse: What do you consider ...",250,0,Wooden Chair Upgrade,20,Advanced Object Oriented Programming (4340701),46,85,16.0,54861,10823,85,16.0,5.312,1.14,44,42,0,0,0,0,1.389,2,2,3,1,2,3
https://shop.molteni.it/products/porta-volta-chair-white-zago,text/html; charset=utf-8,200,Indexable,Designer white fabric wooden chair | Porta Volta | Made in Italy – Molteni&C Online Store US,92,809,"The perfect dining room chairs for your luxury home. Designed by Herzog & de Meuron, Porta Volta Chair in black oak wood and white fabric upholstery | Made in Italy by Molteni&C | 2023 Collection| Shop online",208,1296,Porta Volta | Chair,19,Updated US and Canadian Normalization Factors for TRACI 2.1,59,829,155.0,437706,86853,829,155.0,5.348,1.14,149,68,0,11,6,0,1.048,2,2,3,4,2,3
https://www.tattahome.com/en/armchair/52380-cappellini-wooden-chair-armchair.html,text/html; charset=utf-8,200,Indexable,Cappellini Wooden Chair Armchair,32,303,"Cappellini Wooden Chair Armchair
Wooden Chair is a modern, innovative seat, yet it is also warm, cosy and comfortable. The structure, made of oiled natural solid beech wood, is fluid and continuous, almost organic. The beech wood planks, bent with hot steam to form a double curve, are supported by two horizontal reinforcements: 2 at the ends and 3 in the seat area, all fastened with visible screws.
Design: Marc Newson",421,2619,Cappellini Wooden Chair Armchair,32,RAISING A CHILD WITH ANXIETY OR OCD?,36,1326,330.0,442711,52372,1326,330.0,4.018,1.14,360,198,0,10,6,0,1.307,2,2,3,4,2,3
https://www.remixmarketnyc.com/liform-wooden-shair-with-high-back.html,text/html;charset=utf-8,200,Indexable,Liform Wooden Chair with High Back - Remix Market NYC,53,505,"Liform Wooden Chair with High Back<br />
45""H x 20""L x 18""D",60,347,Liform Wooden Chair with High Back,34,2024–25 Ski Passport grades 3–6,31,69,19.0,44255,7329,69,19.0,3.632,1.14,93,86,0,4,4,0,1.235,2,2,2,3,2,3
https://mojoboutique.com/blogs/news/is-wooden-chair-good-for-sitting,text/html; charset=utf-8,200,Indexable,Is a Wooden Chair Good for Sitting? A Comprehensive Guide - Mojo Boutique,73,675,Discover the surprising benefits of sitting on a wooden chair. Find out if a wooden chair is the secret to better posture and comfort.,134,811,Is a Wooden Chair Good for Sitting? A Comprehensive Guide,57,Ask for info,12,2671,367.0,455335,77269,2671,367.0,7.278,1.14,110,47,0,14,8,0,0.791,2,2,3,3,2,3
https://www.lumberjocks.com/threads/shape-of-butt-imprint-on-wooden-chair.315038/,text/html; charset=utf-8,200,Indexable,Shape of butt imprint on wooden chair | LumberJocks Woodworking Forum,69,664,"Books shelved as sad-poetry: The Sun and Her Flowers by Rupi Kaur, You'll Come Back to Yourself by Michaela Angemeer, Ariel by Sylvia Plath, sad thing an...",156,0,Shape of butt imprint on wooden chair,37,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,2084,447.0,651906,93431,2084,447.0,4.662,1.14,333,201,0,10,6,0,1.265,2,2,3,1,2,3
https://www.quora.com/How-do-you-fix-wooden-chairs-so-that-they-stay-glued-together-and-not-come-apart-every-few-months,text/html; charset=utf-8,200,Indexable,How to fix wooden chairs so that they stay glued together and not come apart every few months - Quora,101,916,You don’t mention where the chair came apart. But here’s a general process I use when repairing a chair. I do this professionally so I can’t have my work end up causing an injury. All loose joints need to be cleaned of all residual glue. This mean...,250,1512,Running name normalization on email headers,43,"Civil, Architectural and Environmental Engineering",50,11,3.0,534523,78889,11,3.0,3.667,0.0,0,0,0,0,0,0,0.434,2,2,3,4,3,3
https://www.cappellini.com/ww/en/products/wooden-chair.html,text/html;charset=utf-8,200,Indexable,Wooden Chair by Marc Newson - Armchairs | Cappellini,52,485,Wooden Chair by Marc Newson is part of the Cappellini armchairs catalogue. Discover finishes and dimensions and request information.,132,845,Wooden Chair,12,Ask for info,12,346,97.0,169981,19707,346,97.0,3.567,1.14,137,74,0,6,6,0,1.905,2,2,3,3,2,3
https://www.thewoodenchair.com/,text/html;charset=UTF-8,200,Indexable,Solid Wood Furniture Store | The Wooden Chair,45,416,"The Wooden Chair offers a large variety of solid wood furniture & amish furniture for every room in your home, plus upholstered living room furniture.",150,918,wooden chair,12,InkscapeForum.com,17,651,109.0,168218,50140,651,109.0,5.972,1.14,42,23,0,43,34,0,11.192,2,2,3,3,2,3
https://savedfromsalvage.com/how-to-make-a-patriotic-planter-from-a-wooden-chair/,text/html; charset=UTF-8,200,Indexable,HOW TO MAKE A PATRIOTIC PLANTER FROM A WOODEN CHAIR - Saved from Salvage,72,769,"I'll show you how I took something I had in the attic and turned it into a patriotic planter FROM A CHAIR, PERFECT for July 4th",127,777,HOW TO MAKE A PATRIOTIC PLANTER FROM A WOODEN CHAIR,51,99 Bottles of OOP - 2nd Edition,31,1826,294.0,197272,31435,1826,294.0,6.211,1.14,62,23,0,34,21,0,1.384,2,2,3,3,2,3
https://www.glenngould.ca/2021/06/23/on-goulds-signature-chair/,text/html; charset=UTF-8,200,Indexable,On Gould’s Signature Chair – Glenn Gould Foundation,51,474,"Books shelved as sad-poetry: The Sun and Her Flowers by Rupi Kaur, You'll Come Back to Yourself by Michaela Angemeer, Ariel by Sylvia Plath, sad thing an...",156,0,On Gould’s Signature Chair,26,Get Ready to Jump in 2024,25,818,101.0,113956,30256,818,101.0,8.099,1.14,41,21,0,10,9,0,5.133,2,2,3,1,2,3
https://www.pinterest.com/pin/weve-seen-chair-flips-before-but-this-technique-is-too-stunning--497718196305178367/,text/html; charset=utf-8,200,Indexable,Upcycled Old Wooden Chair for Front Porch,41,385,Transform an old beat-up wooden chair found on the side of the road into a stunning piece for your front porch. Explore this DIY technique for giving new life to old furniture.,176,1067,"We've seen chair flips before, but this technique is too STUNNING",65,Meet Mario Ferruzzi CALS New Dean,33,102,31.0,459209,70692,102,31.0,3.29,0.0,16,14,0,0,0,0,0.612,2,2,3,4,2,3
https://animalcrossing.fandom.com/wiki/Wooden_chair,text/html; charset=UTF-8,200,Indexable,Wooden chair | Animal Crossing Wiki | Fandom,44,411,The 'Wooden chair' is furniture item that can be crafted and is customizable. The chair is a DIY recipes and can be obtained from a Snooty villager or a Message in a bottle. It comes in eight different variations and requires six pieces of wood to craft.,254,1531,Wooden chair,12,99 Bottles of OOP - 2nd Edition,31,168,55.0,197561,44173,168,55.0,3.055,1.14,297,143,0,23,23,0,1.252,2,2,3,4,2,3
https://www.modbee.com/news/california/article294119734.html,text/html;charset=utf-8,200,Indexable,12-foot wooden chair in California part of a teary love story | Modesto Bee,75,647,"A 12-foot-tall chair displayed in front of a central Fresno CA house was built by Robert Sandoval in honor of his late wife, Mary Ann.",134,808,A wooden chair in California is as tall as a house. It’s part of a teary love story,83,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,941,145.0,85706,14980,941,145.0,6.49,1.14,33,20,0,18,17,0,3.497,2,2,3,3,2,3
https://www.glidden.com/advice/how-to-paint-a-wooden-chair,text/html; charset=utf-8,200,Indexable,How To Paint A Wooden Chair | Glidden,37,349,"Don&#39;t replace your old wood chairs or outdoor furniture, refinish them! Learn how to do it with a new coat of paint.&nbsp;",126,701,Steps On Painting A Wooden Chair,32,Ask for info,12,782,139.0,46462,12086,782,139.0,5.626,1.14,60,36,0,16,13,0,1.283,2,2,3,3,2,3
https://shop.tordboontje.com/products/d-i-t-chair,text/html; charset=utf-8,200,Indexable,Tord Boontje Shop | D.I.T. Chair,32,277,"A functional wooden chair for the home, office, meeting room, café, shop and anywhere it can be useful. The Chair is made with of solid beech wood and birch plywood. Wood chair. Flat pack wood chair. Design chair. Tord Boontje Chair. DIT chair. D.I.T. Chair. Do It Together Chair. Plywood Chair. Buy it here.",308,1902,D.I.T. Chair,12,Meet Mario Ferruzzi CALS New Dean,33,557,107.0,148644,31354,557,107.0,5.206,0.0,31,20,0,1,1,0,0.887,2,2,3,4,2,3
https://www.routerforums.com/threads/how-do-i-level-the-legs-on-wooden-chairs.38197/,text/html; charset=utf-8,200,Indexable,How do I level the legs on wooden chairs? | Router Forums,57,515,It's so comfy and we love the POCKETS! It's our all-time favorite sweatshirt!,77,0,How do I level the legs on wooden chairs?,41,Bachelor of Science in Mathematics,34,3082,493.0,595189,87330,3082,493.0,6.252,1.14,303,197,0,11,8,0,1.413,2,2,2,1,2,3
https://misterwils.eu/yumak-wooden-chair/,text/html; charset=UTF-8,200,Indexable,YUMAK WOODEN CHAIR | MisterWils,31,327,"YUMAK WOODEN CHAIR Japandi style, made of elm wood. Backseat made of enea fiber in cannage style. Find it on MisterWils.",120,787,YUMAK WOODEN CHAIR,18,Meet Mario Ferruzzi CALS New Dean,33,348,100.0,617886,103124,348,100.0,3.48,1.14,153,124,0,15,14,0,0.92,2,2,3,3,2,3
https://inmyownstyle.com/furniture-makeover-spray-painting-wood-chairs.html,text/html; charset=UTF-8,200,Indexable,Furniture Makeover: Spray Painting Wood Chairs - In My Own Style,64,584,Step-by-step photo tutorial showing my process to spray painting wood chairs and the brands of spray paint and primer I like to use | In My Own Style,149,921,Furniture Makeover: Spray Painting Wood Chairs,46,Title:FateZero: Fusing Attentions for Zero-shot Text-based Video Editing,72,11753,2030.0,644613,119440,11753,2030.0,5.79,1.14,508,90,0,16,14,0,0.513,2,2,3,3,2,3
https://www.meandannabellee.com/painted-wooden-chair-prop-for-baby-photos/,text/html; charset=UTF-8,200,Indexable,Painted Wooden Chair Prop for Baby Photos - Me and Annabel Lee,62,586,"New to abstract painting with acrylics? Discover the power of acrylic 
mediums for creating dimension, depth, and adding transparency to your 
vibrant artworks. Explore the advantages of acrylic mediums and how they 
can improve your techniques. Experiencing with mediums is a perfect way for 
artists seeking to enhance their skills and craft.",348,0,Painted Wooden Chair Prop for Baby Photos,41,Easy Boneless Chicken Biryani Recipe,36,608,130.0,201060,65501,608,130.0,4.677,1.14,76,53,0,12,10,0,2.822,2,2,3,1,2,3
https://www.hoosiertent.com/product/wood-chairs/,text/html; charset=UTF-8,200,Indexable,Rustic Wooden Chairs - Hoosier Tent & Party Rental,50,453,Discover (and save!) your own Pins on Pinterest.,48,0,Hoosier Tent & Party Rental,27,Hoosier Tent & Party Rental,27,299,87.0,270603,43535,299,87.0,3.437,1.14,133,69,0,6,6,0,1.646,2,2,2,1,2,3
https://mytimeatsandrock.fandom.com/wiki/Simple_Wooden_Chair,text/html; charset=UTF-8,200,Indexable,Simple Wooden Chair | My Time at Sandrock Wiki | Fandom,55,521,"Simple Wooden Chair is a furniture item. Simple Wooden Chair can be crafted using the Worktable after the player purchases the recipe from the Commerce Guild Store. During Welcome to Sandrock!, the player receives ⁠ ⁠Simple Wooden Chair (1) as a gift from ⁠ ⁠Arvio when meeting him for the first...",298,1857,Simple Wooden Chair,19,Get the best deal of the year. Over 50% off.,44,1382,216.0,287954,58611,1382,216.0,6.398,1.14,712,427,0,20,18,0,0.872,2,2,3,4,2,3
https://spmetrowire.com/new-owners-carry-on-the-wooden-chair-tradition-in-downtown-point/,text/html; charset=UTF-8,200,Indexable,New owners carry on The Wooden Chair tradition in downtown Point - Point/Plover Metro Wire,90,831,"""To say The Wooden Chair is an iconic piece of downtown is, I think, an understatement.""",88,551,New owners carry on The Wooden Chair tradition in downtown Point,64,Bachelor of Science in Mathematics,34,289,56.0,116238,19684,289,56.0,5.161,1.14,99,47,0,7,4,0,1.289,2,2,2,3,2,3
https://www.aclassicpartyrental.com/products/rustic-wooden-chair/,text/html; charset=UTF-8,200,Indexable,Rustic Wooden Chair | A Classic Party Rental,44,393,"Unisex Crosswind Quarter Zip Sweatshirt is a cotton/polyester 1/4 zip for men, women, businesses, and more. Metal zipper and pockets. Shop 9359 now.",148,0,Rustic Wooden Chair,19,Mathematics,11,284,60.0,89431,19866,284,60.0,4.733,1.14,67,43,0,4,4,0,1.652,2,2,3,1,2,3
https://www.myperpetualproject.com/lets-restore-an-antique-wooden-chair/,text/html; charset=UTF-8,200,Indexable,Let’s Restore an Antique Wooden Chair! | My Perpetual Project,61,549,"Boy was this antique chair beat up! It was so badly weather-damaged, that I wasn't sure it could be restored.",109,667,Let’s Restore an Antique Wooden Chair!,38,Mizzou Engineering,18,2675,425.0,539369,169816,2675,425.0,6.294,1.14,568,253,0,29,28,0,2.332,2,2,3,3,2,3
https://www.jonti-craft.com/wooden-chair-pairs-7-seat-height/,text/html; charset=UTF-8,200,Indexable,"Jonti-Craft®  Wooden Chair Pairs - 7"" Seat Height |  8947JC2",60,526,"Find out more about the Jonti-Craft Wooden Chair Pairs - 7"" Seat Height (8947JC2) today! Children can move chairs with ease using ball handles. Sturdily constructed chairs available in two seat heights. Order in pairs of two. Seat 7"" high.",239,1465,"Wooden Chair Pairs - 7"" Seat Height",35,InkscapeForum.com,17,324,109.0,225746,36570,324,109.0,2.972,1.14,126,76,0,18,10,0,1.379,2,2,3,4,2,3
https://www.foundations.com/simple-sitter-kids-wooden-chair.html,text/html; charset=UTF-8,200,Indexable,Simple Sitter™ Wooden Toddler Chair | Classroom Chairs,54,499,The Foundations Simple Sitter™ Wood Kids Chair is available in five popular seat heights.  Made of Baltic Birch. Adjustable safety harness. Stacks 4 high. Recommended weight capacity up to 40 lbs.,196,1219,"Durable Baltic Birch Chair, 2 PACK",34,"Durable Baltic Birch Chair, 2 PACK",34,1647,403.0,593074,178036,1647,403.0,4.087,1.14,231,101,0,5,3,0,1.689,2,2,3,4,2,3
